iso_code,country,year,population,electricity_perc,biofuel_pct,coal_pct,gas_pct,hydro_pct,nuclear_pct,oil_pct,solar_pct,wind_pct
FRO,Faeroe Islands,2012,47843.0,5852.476,0.0,0.0,0.0,35.71435714357143,0.0,60.714607146071465,0.0,3.571035710357104
FRO,Faeroe Islands,2013,47901.0,5845.39,0.0,0.0,0.0,32.143,0.0,60.714,0.0,7.142999999999999
FRO,Faeroe Islands,2014,47965.0,6254.561,0.0,0.0,0.0,40.0,0.0,46.667,0.0,13.333
FRO,Faeroe Islands,2015,48055.0,6450.941,0.0,0.0,0.0,41.935,0.0,38.71,0.0,19.355
FRO,Faeroe Islands,2016,48173.0,6227.555,0.0,0.0,0.0,33.333,0.0,50.0,0.0,16.667
FRO,Faeroe Islands,2017,48326.0,6621.694,0.0,0.0,0.0,34.375,0.0,46.875,0.0,18.75
FRO,Faeroe Islands,2018,48497.0,7010.743,0.0,0.0,0.0,32.353,0.0,50.0,0.0,17.647
FRO,Faeroe Islands,2019,48677.0,7806.562,0.0,0.0,0.0,26.316,0.0,57.89500000000001,0.0,15.789
FRO,Faeroe Islands,2020,48865.0,8595.109,0.0,0.0,0.0,26.19,0.0,59.524,0.0,14.285999999999998
FRO,Faeroe Islands,2021,,,,,,,,,,
FIN,Finland,1985,4911220.0,10057.379,,,,24.971,38.317,,0.0,0.0
FIN,Finland,1986,4930342.0,9927.912,,,,25.312,38.705,,0.0,0.0
FIN,Finland,1987,4946368.0,10718.167,,,,26.022000000000002,36.799,,0.0,0.0
FIN,Finland,1988,4961097.0,10782.091,,,,24.981,36.301,,0.0,0.0
FIN,Finland,1989,4977118.0,10720.863,,,,24.42,35.529,,0.0,0.0
FIN,Finland,1990,4996220.0,10863.573,9.51099461773945,17.80547830088637,8.589607635206788,20.018407731247127,35.171772144300604,8.902739150443185,0.001000420176474119,0.0
FIN,Finland,1991,5019134.0,11551.676,8.644054205757358,16.92426429316013,8.557854221794564,22.81593296447759,33.49571004730976,9.56017961671077,0.0010023253949162057,0.0010023253949162057
FIN,Finland,1992,5044928.0,11424.404,8.593757817737883,13.298910269880817,8.99402599741827,26.230574484904885,33.20724885673401,9.670479221078121,0.0010006704492009646,0.004002681796803858
FIN,Finland,1993,5071782.0,12023.844,9.780041629973582,16.147626290929466,9.107557441357779,22.110919862300857,32.4743815547194,10.37146745656873,0.0010007205187735168,0.007005043631414618
FIN,Finland,1994,5097090.0,12857.44,9.879817073780908,21.346729243177794,9.817774264242328,17.98741131380653,29.458326245109124,11.497933574166176,0.001000690476428736,0.011007595240716095
FIN,Finland,1995,5119012.0,12583.273,10.346009597935236,17.326692745090135,10.377263378634513,20.21716336653628,29.86651611081986,11.848207444448928,0.0010081864741702626,0.017139170060894465
FIN,Finland,1996,5136984.0,13449.574,8.471628738944649,21.74699393818941,12.23988870118255,17.003875583821923,28.28083076617311,12.23988870118255,0.0009937394415184338,0.01589983106429494
FIN,Finland,1997,5151740.0,13421.77,11.42699779691568,18.596034448227517,9.963949529341075,17.254155818145403,30.56779491287802,12.165031043460843,0.0020028039254956936,0.024033647105948325
FIN,Finland,1998,5164236.0,13639.182,13.27893175074184,11.301026545833667,12.55313176678162,21.243684337156147,31.42593632207876,10.16220226160879,0.002004972331381827,0.03308204346780015
FIN,Finland,1999,5175921.0,13409.609,12.010649542308997,12.858225475141097,13.705801407973194,18.20792533354606,33.360588716271465,9.784017709351254,0.0019942963125461183,0.07079751909538719
FIN,Finland,2000,5187953.0,13584.122,12.350529380358024,12.135956561596503,14.48013942196299,20.867962162652244,32.46295344877956,7.590639386704545,0.0020147682512818964,0.10980486969486335
FIN,Finland,2001,5200475.0,14385.6,11.104079398085364,14.246250590161628,15.696792534329825,17.656631407648497,30.88830626123818,10.312509417472802,0.00200906086449889,0.09342133019919838
FIN,Finland,2002,5213368.0,14457.41,12.001931900507126,16.967519922723977,15.525637929646624,14.325243499959752,30.06520164211543,11.02692586331804,0.0030185945423810675,0.08452064718666989
FIN,Finland,2003,5227106.0,16211.724,11.127866413326498,22.83680670748258,16.430919564496186,11.329935358044052,27.261211810477427,10.902675151551708,0.0020106362658463273,0.10857435835570166
FIN,Finland,2004,5242175.0,16459.812,12.168726804590301,19.233206271938204,14.8621601778189,17.502288110875316,26.765365544570386,9.32543474106631,0.0030172890663501865,0.13980106007422533
FIN,Finland,2005,5258933.0,13470.039,13.51269740616602,9.235941258769413,15.95655806182122,19.27207577175871,33.438012702438826,8.341133959396483,0.004026129580980564,0.23955471006834356
FIN,Finland,2006,5277490.0,15663.008,13.144959440306383,19.85766412351859,14.981454117788967,13.895841500557884,28.165616235939805,9.764482373872923,0.00402078747122624,0.18596142054421358
FIN,Finland,2007,5297741.0,15418.169,12.262422485302407,17.118667955222676,13.014415720383345,17.41664653297898,29.190827091890153,10.759442699524847,0.005033421921559153,0.23254409277603288
FIN,Finland,2008,5319452.0,14626.061,13.470588828087998,11.009664318610113,14.286865999536435,22.123126845441448,30.063185899567678,8.70393324666687,0.0050387479719039415,0.3375961141175641
FIN,Finland,2009,5342266.0,13579.827,12.116757453406768,15.44750646918453,13.62908666190078,17.626388231621977,33.018516467472836,7.772083329138011,0.006041261818218431,0.3836201254568704
FIN,Finland,2010,5365784.0,15105.377,13.619941832966015,18.0529138866246,13.980215157644738,15.981845444756413,28.607513409614665,9.386227092956556,0.006038100413609878,0.3653050750233976
FIN,Finland,2011,5390036.0,13673.115,15.311941527278567,13.32302564205538,12.873235477199252,16.895243067408284,31.929077729362866,9.004839260255817,0.00702797132587699,0.6556093251139535
FIN,Finland,2012,5414769.0,13016.187,15.931785370548605,10.09985563041386,9.573508180943215,23.94830766762913,33.03557106191851,6.700152390118704,0.008020532563362208,0.7027991658646134
FIN,Finland,2013,5438984.0,13127.328,16.868738530040012,15.014491009557043,9.536989680796653,17.978880231053882,33.52186688327968,5.982931696701666,0.009025542284665601,1.0870764262863903
FIN,Finland,2014,5461410.0,12491.278,17.284495292336384,11.64031244046485,8.112823495202093,19.656876999127654,35.03725020304619,6.628831556888029,0.012032367067411337,1.6273776458673832
FIN,Finland,2015,5481128.0,12616.671,16.64382181011893,7.462205200564402,7.578109252166902,24.414432574077807,34.25115904051603,6.208425720620843,0.01612578109252167,3.425720620842572
FIN,Finland,2016,5497714.0,12675.892,16.75501454445942,10.137538895026504,5.439729179124899,22.968083273364886,34.110051387044784,6.049886989043511,0.032433637736537506,4.507262094199446
FIN,Finland,2017,5511372.0,12422.544,17.59948795578539,8.695608001706812,4.896930782594561,21.899033821333145,33.69840189375083,5.950482073372685,0.07314917351593533,7.186906297940647
FIN,Finland,2018,5522585.0,12871.928,18.376928914748294,8.24184163926132,5.978244371363521,18.888945104983556,32.7862383000253,7.2026309132304585,0.12952188211484947,8.395648874272704
FIN,Finland,2019,5532159.0,12567.854,19.36029493684989,6.3514731650005585,5.608054044746944,18.021330254322265,35.138201006755594,6.438576767646078,0.21674617402489543,8.865323650653785
FIN,Finland,2020,5540718.0,12651.979,16.16651324537179,3.96849749411885,5.792165285875012,23.092973304694688,34.332617367290574,4.625140636186969,0.3232075278715352,11.698885138590569
FIN,Finland,2021,5548361.0,13091.965,17.28364770229515,4.4901088790062875,4.869396309359505,22.106016459643204,33.55415836016971,5.700557174257527,0.43347134897510603,11.562643766293514
FRA,France,1985,55254840.0,6216.34,,,,18.182,65.243,,0.0,0.0
FRA,France,1986,55545268.0,6521.263,,,,17.395,70.165,,0.0,0.0
FRA,France,1987,55837620.0,6767.255,,,,18.813,70.268,,0.0,0.0
FRA,France,1988,56126336.0,6977.625,,,,19.691,70.353,,0.0,0.0
FRA,France,1989,56404304.0,7200.508,,,,11.534,74.834,,0.0,0.0
FRA,France,1990,56666860.0,7424.993,0.33826083444404054,7.5517993456924755,0.7270083605961468,12.926612544933155,75.37461125247384,3.081707661860334,0.0,0.0
FRA,France,1991,56913580.0,8004.329,0.3524469309850336,8.780876976833431,0.6766173173638181,12.768879642907635,73.45135424451132,3.96982488739876,0.0,0.0
FRA,France,1992,57147216.0,8113.064,0.35214820495227334,7.449599418804109,0.6921881621697981,15.007164046576394,73.65648901176519,2.8424111557322465,0.0,0.0
FRA,France,1993,57370376.0,8239.566,0.31535888445572885,4.467416273727482,0.7455769153266432,13.831459315681293,78.47600048361744,2.1631805908193282,0.0,0.0010075363720630315
FRA,France,1994,57587120.0,8280.811,0.35002313371286026,4.408481020297319,0.7654241515962261,16.6190581561425,75.92786304841987,1.9281446762286012,0.0,0.0010058136026231618
FRA,France,1995,57801888.0,8551.174,0.3706874842608915,4.9277260135985905,0.7826743893225888,14.901032485520021,76.87736086628053,2.139511458071015,0.0,0.0010073029463611182
FRA,France,1996,58012056.0,8849.851,0.37949132014533704,5.512716996366572,0.8094469115865967,12.983447719014936,78.1126362535325,2.2002422285022205,0.0010092854259184496,0.0010092854259184496
FRA,France,1997,58220656.0,8669.947,0.43168660359469874,4.431847981764267,0.9793637665664777,12.740806487402418,79.02386379682488,2.389405523167854,0.001008613559800698,0.002017227119601396
FRA,France,1998,58444248.0,8748.098,0.4207318918809843,6.61669004066066,0.9806987983412871,12.253690232361041,76.56614167667209,3.157002613178897,0.0010089493810095547,0.004035797524038219
FRA,France,1999,58704384.0,8956.845,0.44933609330034835,5.623264502448629,1.4782652597566517,13.925379916191247,75.70959761700409,2.8060786590599283,0.0010097440298884235,0.007068208209218964
FRA,France,2000,59015092.0,9149.422,0.4635427186426984,5.049484952534841,2.153100383760856,12.411634013330639,77.64895980609977,2.263179155726116,0.0010098969905069683,0.009089072914562712
FRA,France,2001,59384124.0,9253.837,0.5234915575638982,3.759254402775816,2.780859776885679,13.631962235984748,77.28813217405337,1.9910834963991042,0.0010086542534949868,0.024207702083879686
FRA,France,2002,59803432.0,9348.36,0.5498337359383053,4.27738303399064,3.3212383387743962,10.918848987760134,78.96077381012542,1.9234073520047703,0.0010107237792983553,0.0475040176270227
FRA,France,2003,60251588.0,9407.853,0.5759146433875906,4.681074636517031,3.4524567306235037,10.506905923837815,78.61942145837754,2.094510624109606,0.0010103765673466502,0.06870560657957221
FRA,France,2004,60697976.0,9457.548,0.5829107146465156,4.2884852403370175,3.70456428181763,10.48026993716283,78.88287232537934,1.954821894005213,0.001010243872870911,0.10506536277857473
FRA,France,2005,61120128.0,9425.079,0.5934957708379595,4.820639118234855,4.042432928921816,9.020530108807558,79.11460120717848,2.237721299230878,0.0020186930980882977,0.16856087369037287
FRA,France,2006,61508924.0,9346.107,0.594095418998929,4.023278840907714,3.8242366682158955,9.895528118495767,79.12381029361246,2.1530907106916968,0.0020207327176834317,0.38393921635985206
FRA,France,2007,61869232.0,9209.23,0.6655069180354397,4.339954688890687,3.9030261348005495,10.225341856137225,78.05748846994092,2.083501901448337,0.0030342260700703936,0.7221458046767536
FRA,France,2008,62209208.0,9223.907,0.6986158925019939,4.057423803418373,3.8494543325290502,11.199055051336154,77.31618426498945,1.870715677465599,0.007066923768083753,1.0014840539912977
FRA,France,2009,62542884.0,8569.112,0.7792601576713162,4.086314938346473,3.8659793814433,10.747928037194262,77.27107337780474,1.7252880533656767,0.03234283404083283,1.4918132201334144
FRA,France,2010,62879536.0,9053.661,0.7874969711654954,4.142435990630805,4.214118407236896,11.121880300460383,75.9964865519748,1.8637428317583395,0.11004765366287052,1.7637912931104112
FRA,France,2011,63222232.0,8936.492,0.8914383938118985,3.0760620808890398,5.216713470513576,7.923008504642075,78.25170142810029,2.1416507600211863,0.3677683059672406,2.1316570560546855
FRA,France,2012,63564224.0,8891.647,0.9382627135597967,3.7980634577681758,4.026127315648382,10.402912815588365,75.28908094266396,2.16060496939143,0.7111991357580122,2.6737486496218943
FRA,France,2013,63893520.0,9004.514,0.9886906610303617,4.151098378226767,3.201474521431648,12.335093009045467,73.76814352542847,1.936311091967264,0.8244097406565225,2.7947790722134846
FRA,France,2014,64193552.0,8798.62,1.0622534590817163,1.9963556997256764,2.3327526481247873,11.13714182735628,77.36929576900742,1.9963556997256764,1.0482369195650867,3.0576079774133476
FRA,France,2015,64453196.0,8869.688,1.1418058929981902,2.079646460101783,3.697371446854035,9.541377965745824,76.50299449093654,2.0326544487437133,1.2697841366967615,3.734365157923153
FRA,France,2016,64667588.0,8601.44,1.3511892864281432,1.837897261643014,6.283230061962822,10.766540075954428,72.4435338796722,2.0217869278432943,1.467119728163102,3.828702778333
FRA,France,2017,64842512.0,8543.929,1.4044494238156209,2.312740076824584,7.31233994878361,8.840829065300895,71.92801696542894,2.1266805377720868,1.6435259282970551,4.431418053777208
FRA,France,2018,64990512.0,8831.85,1.4613590639294545,1.4493478935409931,5.33796430680533,11.145365189626352,72.00996927142242,1.8046783508663056,1.815688590389062,4.975627333420081
FRA,France,2019,65129732.0,8641.901,1.5331142694485784,0.6462051676437982,6.975420233113272,9.941771620906287,70.80490996074829,1.8716978116916199,2.084436143543442,6.142444792904729
FRA,France,2020,65273512.0,8023.097,1.6099804850850294,0.650165279381895,6.838185511171294,11.630291927197419,67.27169540802103,1.9853439005934128,2.4572862320283564,7.557051256521566
FRA,France,2021,65426176.0,8363.673,1.5811539229387106,1.112996606109004,6.18786184867239,10.573966859652625,69.2024356158914,1.9335196646037136,2.66420443202236,6.743861050109803
GEO,Georgia,1985,,,,,,,,,,
GEO,Georgia,1986,,,,,,,,,,
GEO,Georgia,1987,,,,,,,,,,
GEO,Georgia,1988,,,,,,,,,,
GEO,Georgia,1989,,,,,,,,,,
GEO,Georgia,1990,,,,,,,,,,
GEO,Georgia,1991,,,,,,,,,,
GEO,Georgia,1992,5303925.0,,,,,,,,,
GEO,Georgia,1993,5208954.0,,,,,,,,,
GEO,Georgia,1994,5097126.0,,,,,,,,,
GEO,Georgia,1995,4976252.0,,,,,,,,,
GEO,Georgia,1996,4846627.0,,,,,,,,,
GEO,Georgia,1997,4709596.0,,,,,,,,,
GEO,Georgia,1998,4575396.0,,,,,,,,,
GEO,Georgia,1999,4456652.0,,,,,,,,,
GEO,Georgia,2000,4362184.0,1666.596,0.0,0.0,20.22,79.78,0.0,0.0,0.0,0.0
GEO,Georgia,2001,4296981.0,1582.506,0.0,0.0,19.265,80.735,0.0,0.0,0.0,0.0
GEO,Georgia,2002,4258573.0,1681.314,0.0,0.0,6.425,93.575,0.0,0.0,0.0,0.0
GEO,Georgia,2003,4238930.0,1665.515,0.0,0.0,8.499,91.501,0.0,0.0,0.0,0.0
GEO,Georgia,2004,4225811.0,1611.525,0.0,0.0,12.041,87.959,0.0,0.0,0.0,0.0
GEO,Georgia,2005,4210158.0,1695.898,0.0,0.0,13.584999999999999,86.415,0.0,0.0,0.0,0.0
GEO,Georgia,2006,4189722.0,1697.01,0.0,0.0,26.02,73.98,0.0,0.0,0.0,0.0
GEO,Georgia,2007,4166859.0,1960.709,0.0,0.0,17.381,82.619,0.0,0.0,0.0,0.0
GEO,Georgia,2008,4142648.0,2003.549,0.0,0.0,14.578,85.422,0.0,0.0,0.0,0.0
GEO,Georgia,2009,4119490.0,2043.942,0.0,0.0,12.827,87.173,0.0,0.0,0.0,0.0
GEO,Georgia,2010,4099096.0,2434.683,0.0,0.0,7.114,92.886,0.0,0.0,0.0,0.0
GEO,Georgia,2011,4081012.0,2445.472,0.0,0.0,21.743,78.257,0.0,0.0,0.0,0.0
GEO,Georgia,2012,4064097.0,2330.161,0.0,0.0,24.498,75.502,0.0,0.0,0.0,0.0
GEO,Georgia,2013,4048701.0,2484.748,0.0,0.0,17.793,82.207,0.0,0.0,0.0,0.0
GEO,Georgia,2014,4035310.0,2572.293,0.0,0.0,19.653,80.347,0.0,0.0,0.0,0.0
GEO,Georgia,2015,4024180.0,2691.231,0.0,0.0,21.976,78.024,0.0,0.0,0.0,0.0
GEO,Georgia,2016,4015457.0,2883.856,0.0,0.17300000000000001,19.171000000000003,80.57000000000001,0.0,0.0,0.0,0.08600000000000001
GEO,Georgia,2017,4008723.0,2876.228,0.0,0.17299999999999996,19.166999999999998,79.87899999999999,0.0,0.0,0.0,0.7809999999999999
GEO,Georgia,2018,4002946.0,3032.766,0.0,0.08200082000820008,17.298172981729817,81.96081960819608,0.0,0.0,0.0,0.6590065900659008
GEO,Georgia,2019,3996762.0,2964.9,0.0,0.0,23.966000000000005,75.35900000000001,0.0,0.0,0.0,0.6750000000000002
GEO,Georgia,2020,3989175.0,2797.571,0.0,0.0,25.269000000000002,73.92500000000001,0.0,0.0,0.0,0.8060000000000002
GEO,Georgia,2021,3979773.0,3181.086,0.0,0.0,18.799000000000003,80.49000000000001,0.0,0.0,0.0,0.7110000000000001
DEU,Germany,1985,77691592.0,6725.747,,59.877,5.356,3.3300000000000005,26.532,1.836,0.0,0.0
DEU,Germany,1986,77806136.0,6728.994,,60.22500000000001,5.694,3.547,24.924,2.606,0.0,0.0
DEU,Germany,1987,78015744.0,6824.802,,57.937,6.19,3.821,26.618,2.594,0.0,0.0
DEU,Germany,1988,78307520.0,7017.104,,56.48599999999999,6.031,3.6539999999999995,28.539,2.146,0.0,0.001
DEU,Germany,1989,78660304.0,7117.605,,55.92399999999999,6.890000000000001,3.259,28.876,1.864,0.0,0.005
DEU,Germany,1990,79053984.0,6956.006,0.30198312630366425,58.82236958168592,6.774384359141994,3.2709649969386594,28.778680613928582,2.038126666874215,0.0,0.013490655126967819
DEU,Germany,1991,79490832.0,6796.029,0.35642544424414113,58.75045068246202,6.921452485191863,3.0224053566829774,28.107133659541596,2.82255987638424,0.0,0.01957249549317538
DEU,Germany,1992,79963168.0,6730.17,0.3904720693989409,56.74311264964662,6.317611423626136,3.5678226288351773,30.40118687024788,2.5272506233129337,0.0,0.0525437349323113
DEU,Germany,1993,80428552.0,6553.866,0.385312783318223,57.403362729745325,6.411233825105085,3.7058023572076153,30.001854446550723,1.9739553284430889,0.0010302480837385641,0.11744828154619633
DEU,Germany,1994,80832928.0,6537.795,0.40518052239345914,56.85757697913113,7.060684052218673,3.949476469554611,29.57301001581444,1.9752550466681136,0.0010336237816159673,0.17778329043794636
DEU,Germany,1995,81138656.0,6616.094,0.46811544780977776,55.76670696799661,7.911461078215582,4.148970249351561,29.663845573570597,1.7515578014074464,0.0010333674344586703,0.28830951421396905
DEU,Germany,1996,81323664.0,6795.919,0.46634476497049226,55.44034501258718,8.50563327968305,3.513061780363996,30.170030126697206,1.5238743757995954,0.0010317362056869298,0.37967892369279016
DEU,Germany,1997,81399248.0,6785.37,0.4953304783034931,53.21500438573861,8.987152365719004,3.5405809813735103,31.8229193540065,1.3827975852639183,0.0020638769929312217,0.5541509726020329
DEU,Germany,1998,81402672.0,6845.192,0.5681759379042691,54.382406209573084,9.425097024579559,3.529107373868047,30.013971539456662,1.2439844760672705,0.003104786545924968,0.8341526520051746
DEU,Germany,1999,81389936.0,6835.01,0.6537843858467596,51.97637672900586,9.64824120603015,3.8522509454488936,31.66347199917111,1.1728746826918095,0.003108325130808683,1.0298917266746102
DEU,Germany,2000,81400880.0,7081.619,0.7802516337492597,52.519973818453835,8.867440338282199,4.488265056986421,30.567994098762608,1.0638850505449293,0.0,1.7121900032207455
DEU,Germany,2001,81453888.0,7200.16,0.8134980415787888,51.94023958192642,9.83158616533854,4.110087167925528,30.346697696647308,1.080508254459694,0.017662154159437303,1.8597209379642807
DEU,Germany,2002,81535128.0,7195.488,0.9356809793116283,51.563776222330205,9.921320085607055,4.176962603777876,29.04953422731361,1.5332761241095523,0.03515265557634847,2.7842971019737184
DEU,Germany,2003,81614368.0,7459.509,1.5189245600801826,51.70233211750484,10.623172382438339,3.1091455791029046,28.014341954349597,1.7400469110034202,0.0526973826966594,3.2393391128240627
DEU,Germany,2004,81646480.0,7563.526,1.7818915145560787,50.033610838202605,10.494854956305911,3.4738094006929003,27.97869589947774,1.787062412741093,0.09307616733026526,4.356998810693418
DEU,Germany,2005,81602744.0,7628.627,2.4571327558776734,48.1308945710156,12.058979504830036,3.2806829643648157,27.233308030654367,1.9808878120808158,0.21836558558371194,4.639748775592966
DEU,Germany,2006,81472232.0,7849.418,3.0832969000478836,47.03016676035225,12.163512585097745,3.2602585722315904,27.240647055149587,1.7550434076572357,0.3684966585472487,5.098578060916452
DEU,Germany,2007,81277832.0,7882.148,4.007424632678811,48.36126260466959,12.60727655713943,3.4453632543249526,22.87454247786688,1.5996329395080138,0.5109648894125989,6.59353264439972
DEU,Germany,2008,81065752.0,7904.905,4.546872400598902,44.65355182166029,14.355972383962733,3.3168358010314423,24.140118116785892,1.5409249708867077,0.730951588753951,6.71477291632008
DEU,Germany,2009,80899960.0,7364.683,5.376399834093737,44.10929075072584,13.970344255495645,3.3119037743674826,23.482994608046454,1.720240564081294,1.16860223973455,6.860223973454997
DEU,Germany,2010,80827000.0,7827.365,5.5952157304778005,43.36944496628885,14.642954056818416,3.45669735111779,23.187634374934767,1.415242031435907,1.9736155467885694,6.359195942137892
DEU,Germany,2011,80855632.0,7580.393,6.278882965961132,44.67197296084956,14.581529506264276,3.007479579808264,18.376607796705645,1.1954809568020361,3.40284370077508,8.485202532833998
DEU,Germany,2012,80972632.0,7767.121,7.159757762745077,45.92918416910745,12.58716476094185,3.6054159413794182,16.48339048770573,1.2382868280886812,4.431982822418411,8.564817227613378
DEU,Germany,2013,81174376.0,7855.258,7.443213816406984,47.13722545522809,10.958846964103206,3.761758755188453,15.912646267442588,1.1524101537242142,5.008030369396992,8.625868218509481
DEU,Germany,2014,81450368.0,7681.447,8.0667245001411,45.84069316554659,10.125735547728295,3.2724688274088862,16.225425128296248,0.9239420132320203,5.7725472161543525,9.772463601492522
DEU,Germany,2015,81787416.0,7899.342,8.135430373665853,44.00025064227082,9.936921695177228,3.06723478914719,14.836978089688161,0.9827265701693925,6.008104100089814,13.03235373979155
DEU,Germany,2016,82193776.0,7886.734,8.204458831514645,42.163629718581944,12.985955202840286,3.3101863937764318,13.633373361875423,0.9210045423693416,5.907168589777059,12.874223359264866
DEU,Germany,2017,82658408.0,7880.834,8.164053932678149,38.67507754650179,13.794399941513749,3.2303209432996693,12.2372035217078,0.8783381549676759,6.075259271637303,16.945346687693867
DEU,Germany,2018,83124416.0,7701.41,8.305738073102194,37.23009746262888,13.309446458231047,2.8873173228593214,12.402720178838178,0.8315139612865485,7.091894828108515,17.941271714945316
DEU,Germany,2019,83517048.0,7268.507,8.636059960749927,29.482441855609835,15.476637855442817,3.392625996910101,12.909724831934529,0.8215374337133076,7.6318426656645375,21.64912939997495
DEU,Germany,2020,83783944.0,6846.675,9.00720450517529,24.60438142978491,17.366318151787492,3.349518126618916,11.769455834390765,0.8609750726218316,8.891848527113897,24.150298352506898
DEU,Germany,2021,83900472.0,6966.894,8.745147961100214,29.02562711298468,15.887557911432031,3.409992069785884,12.316874660879003,0.8566718143495137,8.747234859551734,21.01089360991694
GRC,Greece,1985,9968233.0,2782.84,,,,10.112,0.0,,0.0,0.0
GRC,Greece,1986,10015122.0,2819.436,,,,11.457,0.0,,0.0,0.0
GRC,Greece,1987,10057292.0,3009.955,,,,9.183,0.0,,0.0,0.003
GRC,Greece,1988,10101349.0,3305.895,,,,7.085,0.0,,0.0,0.003
GRC,Greece,1989,10155721.0,3392.768,,,,5.514,0.0,,0.0,0.003
GRC,Greece,1990,10225990.0,3422.945,0.0,72.36680554716906,0.2586397761809875,5.086246804742066,0.0,22.2822695891955,0.0,0.0060382827123965956
GRC,Greece,1991,10315109.0,3471.897,0.0,66.31028367017706,0.251505526107476,8.670427559394382,0.0,24.76177116003166,0.0,0.0060120842894217374
GRC,Greece,1992,10420226.0,3590.133,0.0,71.49203477561687,0.215086185235439,5.918890396502338,0.0,22.352882054374593,0.0,0.021106588270767376
GRC,Greece,1993,10533811.0,3645.024,0.0,72.88500850930988,0.2094599357521928,5.984713452765778,0.0,20.7979617937021,0.0,0.12285630847003615
GRC,Greece,1994,10644939.0,3816.18,0.0,73.24300672923142,0.19815524507880944,6.435519076214328,0.0,20.031785308347665,0.0,0.09153364112777493
GRC,Greece,1995,10745502.0,3866.827,0.0,69.48613737877751,0.19415717677357047,8.543921773771679,0.0,21.69329202044183,0.0,0.082491650235403
GRC,Greece,1996,10832139.0,3928.771,0.0,69.08041940500678,0.18863191692168765,10.251341995685546,0.0,20.394320975267142,0.0,0.08528570711884814
GRC,Greece,1997,10906248.0,3988.998,0.0,70.75695449429169,0.7627834056922335,8.967478694323844,0.0,19.427359704132495,0.0,0.08542370155973629
GRC,Greece,1998,10970121.0,4223.199,0.0,70.25305663935167,3.702069186868737,8.047060711527466,0.0,17.839339625480186,0.0,0.15847383677194812
GRC,Greece,1999,11027899.0,4499.497,0.0,65.5549304830025,7.916097404162984,9.29639154544724,0.0,16.905087197621153,0.0,0.32749336976613364
GRC,Greece,2000,11082103.0,4858.554,0.0,64.2216443933805,11.081211828022012,6.9127814396000895,0.0,16.93979157848058,0.0,0.8445707605168209
GRC,Greece,2001,11134447.0,4823.23,0.15077156589931698,66.75739944346066,11.549709081710093,3.951429294206931,0.0,16.165949911459652,0.0,1.4247407032633441
GRC,Greece,2002,11182308.0,4883.429,0.24089800297579883,64.07684443859631,13.086429749891193,5.189428828810591,0.0,16.199884611880925,0.0,1.2065143678451775
GRC,Greece,2003,11218879.0,5212.464,0.17271506055127414,60.74519983435515,13.85255587988728,8.231741190016868,0.0,15.234276364297472,0.0,1.7635116708919572
GRC,Greece,2004,11234993.0,5282.247,0.2038653681182823,60.16652369177978,15.287884139879901,7.944693949639199,0.0,14.488570419336932,0.002018468991270122,1.9064439622546299
GRC,Greece,2005,11224800.0,5347.088,0.20200591877342003,59.807892371246474,13.748522831718969,8.442837375135092,0.0,15.66656903047259,0.0020200591877342004,2.1301524134657144
GRC,Greece,2006,11185231.0,5434.756,0.18284490509238213,53.609924134517286,17.631905930842198,9.746340576416038,0.0,16.0034750633896,0.0020203856916285318,2.8234890040508733
GRC,Greece,2007,11120371.0,5709.881,0.2865445561596954,55.3020868138878,22.580318540344052,4.132114253313488,0.0,14.798051902028087,0.002025049866852971,2.898858884400028
GRC,Greece,2008,11040312.0,5774.203,0.30193420266066845,53.02086182964021,21.932784177837217,5.263584506114674,0.0,15.909298154959117,0.008105616178809893,3.563431512609299
GRC,Greece,2009,10959268.0,5599.371,0.3605757158783886,55.960547592981335,18.036820907365186,8.79543605556281,0.0,12.603075439671366,0.08135552363829938,4.162188764902625
GRC,Greece,2010,10887640.0,5271.298,0.3311158905616966,53.684789676386735,17.16900915320362,13.002550892812485,0.0,10.80678237383084,0.2750962836992948,4.730655729505327
GRC,Greece,2011,10829074.0,5488.558,0.3544924130589783,52.496008194498835,23.77308468653029,6.776529187880978,0.0,9.96896936100985,1.030337721808815,5.600578435212243
GRC,Greece,2012,10781119.0,5654.237,0.32903646486432264,51.1952650850178,22.1828760595877,7.24582434669208,0.0,9.92325826353012,2.7877815117620504,6.335958268545919
GRC,Greece,2013,10740501.0,5321.167,0.38526197814513874,46.224432614177644,19.049953968698716,11.11155585798343,0.0,9.594524276508027,6.387343393507586,7.246927910979467
GRC,Greece,2014,10701460.0,4716.553,0.43710149576933877,51.14488511047841,13.485984681397124,8.890403817620404,0.0,11.182179091310102,7.531980591089546,7.327465212335086
GRC,Greece,2015,10659737.0,4866.349,0.44339018336135805,42.660541276323166,17.538433821763153,11.765353511089762,0.0,11.15181359596445,7.524621667067019,8.9158459444311
GRC,Greece,2016,10615183.0,5128.309,0.49626301940028217,34.70039120733989,27.51358219856524,10.18739932164047,0.0,10.421523407405925,7.222828098892413,9.458012746755779
GRC,Greece,2017,10569449.0,5228.853,0.5618652725196804,33.99735592812932,31.04280592111853,7.181058830599123,0.0,9.94932195581195,7.233139034112535,10.034453057708873
GRC,Greece,2018,10522244.0,5061.923,0.5820873130969645,32.27884182627393,26.45796869530429,10.784617692653896,0.0,10.947642146321947,7.118067710156523,11.830774616192429
